id,domain_code,domain,role,workflow,context,path
"COK-UXD-01-07","UXD","UX·접근성·콘텐츠","디자이너","정보 위계 점검","보안 의심","manuals/uxd/COK-UXD-01-07.md"
"COK-UXD-01-08","UXD","UX·접근성·콘텐츠","디자이너","정보 위계 점검","개인정보 포함 가능성","manuals/uxd/COK-UXD-01-08.md"
"COK-UXD-01-09","UXD","UX·접근성·콘텐츠","디자이너","정보 위계 점검","파일럿 진행","manuals/uxd/COK-UXD-01-09.md"
"COK-UXD-01-10","UXD","UX·접근성·콘텐츠","디자이너","정보 위계 점검","월간 회고","manuals/uxd/COK-UXD-01-10.md"
"COK-UXD-02-01","UXD","UX·접근성·콘텐츠","디자이너","카드 사용 판단","정기 점검","manuals/uxd/COK-UXD-02-01.md"
"COK-UXD-02-02","UXD","UX·접근성·콘텐츠","디자이너","카드 사용 판단","신규 요청","manuals/uxd/COK-UXD-02-02.md"
"COK-UXD-02-03","UXD","UX·접근성·콘텐츠","디자이너","카드 사용 판단","실사용자 신고","manuals/uxd/COK-UXD-02-03.md"
"COK-UXD-02-04","UXD","UX·접근성·콘텐츠","디자이너","카드 사용 판단","배포 직전","manuals/uxd/COK-UXD-02-04.md"
"COK-UXD-02-05","UXD","UX·접근성·콘텐츠","디자이너","카드 사용 판단","배포 직후","manuals/uxd/COK-UXD-02-05.md"
"COK-UXD-02-06","UXD","UX·접근성·콘텐츠","디자이너","카드 사용 판단","장애 발생","manuals/uxd/COK-UXD-02-06.md"
"COK-UXD-02-07","UXD","UX·접근성·콘텐츠","디자이너","카드 사용 판단","보안 의심","manuals/uxd/COK-UXD-02-07.md"
"COK-UXD-02-08","UXD","UX·접근성·콘텐츠","디자이너","카드 사용 판단","개인정보 포함 가능성","manuals/uxd/COK-UXD-02-08.md"
"COK-UXD-02-09","UXD","UX·접근성·콘텐츠","디자이너","카드 사용 판단","파일럿 진행","manuals/uxd/COK-UXD-02-09.md"
"COK-UXD-02-10","UXD","UX·접근성·콘텐츠","디자이너","카드 사용 판단","월간 회고","manuals/uxd/COK-UXD-02-10.md"
"COK-UXD-03-01","UXD","UX·접근성·콘텐츠","디자이너","타이포그래피 점검","정기 점검","manuals/uxd/COK-UXD-03-01.md"
"COK-UXD-03-02","UXD","UX·접근성·콘텐츠","디자이너","타이포그래피 점검","신규 요청","manuals/uxd/COK-UXD-03-02.md"
"COK-UXD-03-03","UXD","UX·접근성·콘텐츠","디자이너","타이포그래피 점검","실사용자 신고","manuals/uxd/COK-UXD-03-03.md"
"COK-UXD-03-04","UXD","UX·접근성·콘텐츠","디자이너","타이포그래피 점검","배포 직전","manuals/uxd/COK-UXD-03-04.md"
"COK-UXD-03-05","UXD","UX·접근성·콘텐츠","디자이너","타이포그래피 점검","배포 직후","manuals/uxd/COK-UXD-03-05.md"
"COK-UXD-03-06","UXD","UX·접근성·콘텐츠","디자이너","타이포그래피 점검","장애 발생","manuals/uxd/COK-UXD-03-06.md"
"COK-UXD-03-07","UXD","UX·접근성·콘텐츠","디자이너","타이포그래피 점검","보안 의심","manuals/uxd/COK-UXD-03-07.md"
"COK-UXD-03-08","UXD","UX·접근성·콘텐츠","디자이너","타이포그래피 점검","개인정보 포함 가능성","manuals/uxd/COK-UXD-03-08.md"
"COK-UXD-03-09","UXD","UX·접근성·콘텐츠","디자이너","타이포그래피 점검","파일럿 진행","manuals/uxd/COK-UXD-03-09.md"
"COK-UXD-03-10","UXD","UX·접근성·콘텐츠","디자이너","타이포그래피 점검","월간 회고","manuals/uxd/COK-UXD-03-10.md"
"COK-UXD-04-01","UXD","UX·접근성·콘텐츠","디자이너","모바일 흐름 점검","정기 점검","manuals/uxd/COK-UXD-04-01.md"
"COK-UXD-04-02","UXD","UX·접근성·콘텐츠","디자이너","모바일 흐름 점검","신규 요청","manuals/uxd/COK-UXD-04-02.md"
"COK-UXD-04-03","UXD","UX·접근성·콘텐츠","디자이너","모바일 흐름 점검","실사용자 신고","manuals/uxd/COK-UXD-04-03.md"
"COK-UXD-04-04","UXD","UX·접근성·콘텐츠","디자이너","모바일 흐름 점검","배포 직전","manuals/uxd/COK-UXD-04-04.md"
"COK-UXD-04-05","UXD","UX·접근성·콘텐츠","디자이너","모바일 흐름 점검","배포 직후","manuals/uxd/COK-UXD-04-05.md"
"COK-UXD-04-06","UXD","UX·접근성·콘텐츠","디자이너","모바일 흐름 점검","장애 발생","manuals/uxd/COK-UXD-04-06.md"
"COK-UXD-04-07","UXD","UX·접근성·콘텐츠","디자이너","모바일 흐름 점검","보안 의심","manuals/uxd/COK-UXD-04-07.md"
"COK-UXD-04-08","UXD","UX·접근성·콘텐츠","디자이너","모바일 흐름 점검","개인정보 포함 가능성","manuals/uxd/COK-UXD-04-08.md"
"COK-UXD-04-09","UXD","UX·접근성·콘텐츠","디자이너","모바일 흐름 점검","파일럿 진행","manuals/uxd/COK-UXD-04-09.md"
"COK-UXD-04-10","UXD","UX·접근성·콘텐츠","디자이너","모바일 흐름 점검","월간 회고","manuals/uxd/COK-UXD-04-10.md"
"COK-UXD-05-01","UXD","UX·접근성·콘텐츠","디자이너","접근성 점검","정기 점검","manuals/uxd/COK-UXD-05-01.md"
"COK-UXD-05-02","UXD","UX·접근성·콘텐츠","디자이너","접근성 점검","신규 요청","manuals/uxd/COK-UXD-05-02.md"
"COK-UXD-05-03","UXD","UX·접근성·콘텐츠","디자이너","접근성 점검","실사용자 신고","manuals/uxd/COK-UXD-05-03.md"
"COK-UXD-05-04","UXD","UX·접근성·콘텐츠","디자이너","접근성 점검","배포 직전","manuals/uxd/COK-UXD-05-04.md"
"COK-UXD-05-05","UXD","UX·접근성·콘텐츠","디자이너","접근성 점검","배포 직후","manuals/uxd/COK-UXD-05-05.md"
"COK-UXD-05-06","UXD","UX·접근성·콘텐츠","디자이너","접근성 점검","장애 발생","manuals/uxd/COK-UXD-05-06.md"
"COK-UXD-05-07","UXD","UX·접근성·콘텐츠","디자이너","접근성 점검","보안 의심","manuals/uxd/COK-UXD-05-07.md"
"COK-UXD-05-08","UXD","UX·접근성·콘텐츠","디자이너","접근성 점검","개인정보 포함 가능성","manuals/uxd/COK-UXD-05-08.md"
"COK-UXD-05-09","UXD","UX·접근성·콘텐츠","디자이너","접근성 점검","파일럿 진행","manuals/uxd/COK-UXD-05-09.md"
"COK-UXD-05-10","UXD","UX·접근성·콘텐츠","디자이너","접근성 점검","월간 회고","manuals/uxd/COK-UXD-05-10.md"
"COK-UXD-06-01","UXD","UX·접근성·콘텐츠","디자이너","빈 상태 작성","정기 점검","manuals/uxd/COK-UXD-06-01.md"
"COK-UXD-06-02","UXD","UX·접근성·콘텐츠","디자이너","빈 상태 작성","신규 요청","manuals/uxd/COK-UXD-06-02.md"
"COK-UXD-06-03","UXD","UX·접근성·콘텐츠","디자이너","빈 상태 작성","실사용자 신고","manuals/uxd/COK-UXD-06-03.md"
"COK-UXD-06-04","UXD","UX·접근성·콘텐츠","디자이너","빈 상태 작성","배포 직전","manuals/uxd/COK-UXD-06-04.md"
"COK-UXD-06-05","UXD","UX·접근성·콘텐츠","디자이너","빈 상태 작성","배포 직후","manuals/uxd/COK-UXD-06-05.md"
"COK-UXD-06-06","UXD","UX·접근성·콘텐츠","디자이너","빈 상태 작성","장애 발생","manuals/uxd/COK-UXD-06-06.md"
"COK-UXD-06-07","UXD","UX·접근성·콘텐츠","디자이너","빈 상태 작성","보안 의심","manuals/uxd/COK-UXD-06-07.md"
"COK-UXD-06-08","UXD","UX·접근성·콘텐츠","디자이너","빈 상태 작성","개인정보 포함 가능성","manuals/uxd/COK-UXD-06-08.md"
"COK-UXD-06-09","UXD","UX·접근성·콘텐츠","디자이너","빈 상태 작성","파일럿 진행","manuals/uxd/COK-UXD-06-09.md"
"COK-UXD-06-10","UXD","UX·접근성·콘텐츠","디자이너","빈 상태 작성","월간 회고","manuals/uxd/COK-UXD-06-10.md"
"COK-UXD-07-01","UXD","UX·접근성·콘텐츠","디자이너","오류 문구 작성","정기 점검","manuals/uxd/COK-UXD-07-01.md"
"COK-UXD-07-02","UXD","UX·접근성·콘텐츠","디자이너","오류 문구 작성","신규 요청","manuals/uxd/COK-UXD-07-02.md"
"COK-UXD-07-03","UXD","UX·접근성·콘텐츠","디자이너","오류 문구 작성","실사용자 신고","manuals/uxd/COK-UXD-07-03.md"
"COK-UXD-07-04","UXD","UX·접근성·콘텐츠","디자이너","오류 문구 작성","배포 직전","manuals/uxd/COK-UXD-07-04.md"
"COK-UXD-07-05","UXD","UX·접근성·콘텐츠","디자이너","오류 문구 작성","배포 직후","manuals/uxd/COK-UXD-07-05.md"
"COK-UXD-07-06","UXD","UX·접근성·콘텐츠","디자이너","오류 문구 작성","장애 발생","manuals/uxd/COK-UXD-07-06.md"
"COK-UXD-07-07","UXD","UX·접근성·콘텐츠","디자이너","오류 문구 작성","보안 의심","manuals/uxd/COK-UXD-07-07.md"
"COK-UXD-07-08","UXD","UX·접근성·콘텐츠","디자이너","오류 문구 작성","개인정보 포함 가능성","manuals/uxd/COK-UXD-07-08.md"
"COK-UXD-07-09","UXD","UX·접근성·콘텐츠","디자이너","오류 문구 작성","파일럿 진행","manuals/uxd/COK-UXD-07-09.md"
"COK-UXD-07-10","UXD","UX·접근성·콘텐츠","디자이너","오류 문구 작성","월간 회고","manuals/uxd/COK-UXD-07-10.md"
"COK-UXD-08-01","UXD","UX·접근성·콘텐츠","디자이너","폼 작성 흐름 점검","정기 점검","manuals/uxd/COK-UXD-08-01.md"
"COK-UXD-08-02","UXD","UX·접근성·콘텐츠","디자이너","폼 작성 흐름 점검","신규 요청","manuals/uxd/COK-UXD-08-02.md"
"COK-UXD-08-03","UXD","UX·접근성·콘텐츠","디자이너","폼 작성 흐름 점검","실사용자 신고","manuals/uxd/COK-UXD-08-03.md"
"COK-UXD-08-04","UXD","UX·접근성·콘텐츠","디자이너","폼 작성 흐름 점검","배포 직전","manuals/uxd/COK-UXD-08-04.md"
"COK-UXD-08-05","UXD","UX·접근성·콘텐츠","디자이너","폼 작성 흐름 점검","배포 직후","manuals/uxd/COK-UXD-08-05.md"
"COK-UXD-08-06","UXD","UX·접근성·콘텐츠","디자이너","폼 작성 흐름 점검","장애 발생","manuals/uxd/COK-UXD-08-06.md"
"COK-UXD-08-07","UXD","UX·접근성·콘텐츠","디자이너","폼 작성 흐름 점검","보안 의심","manuals/uxd/COK-UXD-08-07.md"
"COK-UXD-08-08","UXD","UX·접근성·콘텐츠","디자이너","폼 작성 흐름 점검","개인정보 포함 가능성","manuals/uxd/COK-UXD-08-08.md"
"COK-UXD-08-09","UXD","UX·접근성·콘텐츠","디자이너","폼 작성 흐름 점검","파일럿 진행","manuals/uxd/COK-UXD-08-09.md"
"COK-UXD-08-10","UXD","UX·접근성·콘텐츠","디자이너","폼 작성 흐름 점검","월간 회고","manuals/uxd/COK-UXD-08-10.md"
"COK-UXD-09-01","UXD","UX·접근성·콘텐츠","디자이너","응답자 흐름 점검","정기 점검","manuals/uxd/COK-UXD-09-01.md"
"COK-UXD-09-02","UXD","UX·접근성·콘텐츠","디자이너","응답자 흐름 점검","신규 요청","manuals/uxd/COK-UXD-09-02.md"
"COK-UXD-09-03","UXD","UX·접근성·콘텐츠","디자이너","응답자 흐름 점검","실사용자 신고","manuals/uxd/COK-UXD-09-03.md"
"COK-UXD-09-04","UXD","UX·접근성·콘텐츠","디자이너","응답자 흐름 점검","배포 직전","manuals/uxd/COK-UXD-09-04.md"
"COK-UXD-09-05","UXD","UX·접근성·콘텐츠","디자이너","응답자 흐름 점검","배포 직후","manuals/uxd/COK-UXD-09-05.md"
"COK-UXD-09-06","UXD","UX·접근성·콘텐츠","디자이너","응답자 흐름 점검","장애 발생","manuals/uxd/COK-UXD-09-06.md"
"COK-UXD-09-07","UXD","UX·접근성·콘텐츠","디자이너","응답자 흐름 점검","보안 의심","manuals/uxd/COK-UXD-09-07.md"
"COK-UXD-09-08","UXD","UX·접근성·콘텐츠","디자이너","응답자 흐름 점검","개인정보 포함 가능성","manuals/uxd/COK-UXD-09-08.md"
"COK-UXD-09-09","UXD","UX·접근성·콘텐츠","디자이너","응답자 흐름 점검","파일럿 진행","manuals/uxd/COK-UXD-09-09.md"
"COK-UXD-09-10","UXD","UX·접근성·콘텐츠","디자이너","응답자 흐름 점검","월간 회고","manuals/uxd/COK-UXD-09-10.md"
"COK-UXD-10-01","UXD","UX·접근성·콘텐츠","디자이너","디자인 회귀 점검","정기 점검","manuals/uxd/COK-UXD-10-01.md"
"COK-UXD-10-02","UXD","UX·접근성·콘텐츠","디자이너","디자인 회귀 점검","신규 요청","manuals/uxd/COK-UXD-10-02.md"
"COK-UXD-10-03","UXD","UX·접근성·콘텐츠","디자이너","디자인 회귀 점검","실사용자 신고","manuals/uxd/COK-UXD-10-03.md"
"COK-UXD-10-04","UXD","UX·접근성·콘텐츠","디자이너","디자인 회귀 점검","배포 직전","manuals/uxd/COK-UXD-10-04.md"
"COK-UXD-10-05","UXD","UX·접근성·콘텐츠","디자이너","디자인 회귀 점검","배포 직후","manuals/uxd/COK-UXD-10-05.md"
"COK-UXD-10-06","UXD","UX·접근성·콘텐츠","디자이너","디자인 회귀 점검","장애 발생","manuals/uxd/COK-UXD-10-06.md"
"COK-UXD-10-07","UXD","UX·접근성·콘텐츠","디자이너","디자인 회귀 점검","보안 의심","manuals/uxd/COK-UXD-10-07.md"
"COK-UXD-10-08","UXD","UX·접근성·콘텐츠","디자이너","디자인 회귀 점검","개인정보 포함 가능성","manuals/uxd/COK-UXD-10-08.md"
"COK-UXD-10-09","UXD","UX·접근성·콘텐츠","디자이너","디자인 회귀 점검","파일럿 진행","manuals/uxd/COK-UXD-10-09.md"
"COK-UXD-10-10","UXD","UX·접근성·콘텐츠","디자이너","디자인 회귀 점검","월간 회고","manuals/uxd/COK-UXD-10-10.md"
"COK-FEN-01-01","FEN","프런트엔드","프런트엔드 개발자","화면 변경 준비","정기 점검","manuals/fen/COK-FEN-01-01.md"
"COK-FEN-01-02","FEN","프런트엔드","프런트엔드 개발자","화면 변경 준비","신규 요청","manuals/fen/COK-FEN-01-02.md"
"COK-FEN-01-03","FEN","프런트엔드","프런트엔드 개발자","화면 변경 준비","실사용자 신고","manuals/fen/COK-FEN-01-03.md"
"COK-FEN-01-04","FEN","프런트엔드","프런트엔드 개발자","화면 변경 준비","배포 직전","manuals/fen/COK-FEN-01-04.md"
"COK-FEN-01-05","FEN","프런트엔드","프런트엔드 개발자","화면 변경 준비","배포 직후","manuals/fen/COK-FEN-01-05.md"
"COK-FEN-01-06","FEN","프런트엔드","프런트엔드 개발자","화면 변경 준비","장애 발생","manuals/fen/COK-FEN-01-06.md"
"COK-FEN-01-07","FEN","프런트엔드","프런트엔드 개발자","화면 변경 준비","보안 의심","manuals/fen/COK-FEN-01-07.md"
"COK-FEN-01-08","FEN","프런트엔드","프런트엔드 개발자","화면 변경 준비","개인정보 포함 가능성","manuals/fen/COK-FEN-01-08.md"
"COK-FEN-01-09","FEN","프런트엔드","프런트엔드 개발자","화면 변경 준비","파일럿 진행","manuals/fen/COK-FEN-01-09.md"
"COK-FEN-01-10","FEN","프런트엔드","프런트엔드 개발자","화면 변경 준비","월간 회고","manuals/fen/COK-FEN-01-10.md"
"COK-FEN-02-01","FEN","프런트엔드","프런트엔드 개발자","컴포넌트 분리","정기 점검","manuals/fen/COK-FEN-02-01.md"
"COK-FEN-02-02","FEN","프런트엔드","프런트엔드 개발자","컴포넌트 분리","신규 요청","manuals/fen/COK-FEN-02-02.md"
"COK-FEN-02-03","FEN","프런트엔드","프런트엔드 개발자","컴포넌트 분리","실사용자 신고","manuals/fen/COK-FEN-02-03.md"
"COK-FEN-02-04","FEN","프런트엔드","프런트엔드 개발자","컴포넌트 분리","배포 직전","manuals/fen/COK-FEN-02-04.md"
"COK-FEN-02-05","FEN","프런트엔드","프런트엔드 개발자","컴포넌트 분리","배포 직후","manuals/fen/COK-FEN-02-05.md"
"COK-FEN-02-06","FEN","프런트엔드","프런트엔드 개발자","컴포넌트 분리","장애 발생","manuals/fen/COK-FEN-02-06.md"
"COK-FEN-02-07","FEN","프런트엔드","프런트엔드 개발자","컴포넌트 분리","보안 의심","manuals/fen/COK-FEN-02-07.md"
"COK-FEN-02-08","FEN","프런트엔드","프런트엔드 개발자","컴포넌트 분리","개인정보 포함 가능성","manuals/fen/COK-FEN-02-08.md"
"COK-FEN-02-09","FEN","프런트엔드","프런트엔드 개발자","컴포넌트 분리","파일럿 진행","manuals/fen/COK-FEN-02-09.md"
"COK-FEN-02-10","FEN","프런트엔드","프런트엔드 개발자","컴포넌트 분리","월간 회고","manuals/fen/COK-FEN-02-10.md"
"COK-FEN-03-01","FEN","프런트엔드","프런트엔드 개발자","상태 변경","정기 점검","manuals/fen/COK-FEN-03-01.md"
"COK-FEN-03-02","FEN","프런트엔드","프런트엔드 개발자","상태 변경","신규 요청","manuals/fen/COK-FEN-03-02.md"
"COK-FEN-03-03","FEN","프런트엔드","프런트엔드 개발자","상태 변경","실사용자 신고","manuals/fen/COK-FEN-03-03.md"
"COK-FEN-03-04","FEN","프런트엔드","프런트엔드 개발자","상태 변경","배포 직전","manuals/fen/COK-FEN-03-04.md"
"COK-FEN-03-05","FEN","프런트엔드","프런트엔드 개발자","상태 변경","배포 직후","manuals/fen/COK-FEN-03-05.md"
"COK-FEN-03-06","FEN","프런트엔드","프런트엔드 개발자","상태 변경","장애 발생","manuals/fen/COK-FEN-03-06.md"
"COK-FEN-03-07","FEN","프런트엔드","프런트엔드 개발자","상태 변경","보안 의심","manuals/fen/COK-FEN-03-07.md"
"COK-FEN-03-08","FEN","프런트엔드","프런트엔드 개발자","상태 변경","개인정보 포함 가능성","manuals/fen/COK-FEN-03-08.md"
"COK-FEN-03-09","FEN","프런트엔드","프런트엔드 개발자","상태 변경","파일럿 진행","manuals/fen/COK-FEN-03-09.md"
"COK-FEN-03-10","FEN","프런트엔드","프런트엔드 개발자","상태 변경","월간 회고","manuals/fen/COK-FEN-03-10.md"
"COK-FEN-04-01","FEN","프런트엔드","프런트엔드 개발자","라우팅 변경","정기 점검","manuals/fen/COK-FEN-04-01.md"
"COK-FEN-04-02","FEN","프런트엔드","프런트엔드 개발자","라우팅 변경","신규 요청","manuals/fen/COK-FEN-04-02.md"
"COK-FEN-04-03","FEN","프런트엔드","프런트엔드 개발자","라우팅 변경","실사용자 신고","manuals/fen/COK-FEN-04-03.md"
"COK-FEN-04-04","FEN","프런트엔드","프런트엔드 개발자","라우팅 변경","배포 직전","manuals/fen/COK-FEN-04-04.md"
